id,vehicleId,vehicleName,latitude,longitude,speed,heading,status,timestamp,fuelLevel,engineStatus,roadCondition,trafficCondition,routeName
1,veh-0009,Vehicle_0009,37.5727157,126.9784059,51.06,193.06,FAST,2025-01-15 08:12:00,81.85,RUNNING,intersection,normal,세운전자상가
2,veh-0009,Vehicle_0009,37.5726788,126.9783951,53.22,174.34,FAST,2025-01-15 08:12:01,81.78,RUNNING,gentle_curve,normal,세운전자상가
3,veh-0009,Vehicle_0009,37.5726412,126.9783998,51.92,155.59,FAST,2025-01-15 08:12:02,81.72,RUNNING,gentle_curve,heavy,세운전자상가
4,veh-0009,Vehicle_0009,37.5726068,126.9784195,54.61,136.98,FAST,2025-01-15 08:12:03,81.66,RUNNING,gentle_curve,normal,세운전자상가
5,veh-0009,Vehicle_0009,37.5725792,126.978452,57.3,118.08,FAST,2025-01-15 08:12:04,81.59,RUNNING,gentle_curve,normal,세운전자상가
6,veh-0009,Vehicle_0009,37.5725614,126.9784941,54.6,99.45,FAST,2025-01-15 08:12:05,81.53,RUNNING,gentle_curve,normal,세운전자상가
7,veh-0009,Vehicle_0009,37.5725552,126.9785411,51.91,82.42,FAST,2025-01-15 08:12:06,81.46,RUNNING,gentle_curve,heavy,세운전자상가
8,veh-0009,Vehicle_0009,37.5725592,126.978579,54.6,67.71,FAST,2025-01-15 08:12:07,81.4,RUNNING,gentle_curve,normal,세운전자상가
9,veh-0009,Vehicle_0009,37.5725707,126.9786144,57.29,52.54,FAST,2025-01-15 08:12:08,81.33,RUNNING,gentle_curve,normal,세운전자상가
10,veh-0009,Vehicle_0009,37.5725891,126.9786447,59.98,37.46,FAST,2025-01-15 08:12:09,81.26,RUNNING,gentle_curve,normal,세운전자상가
11,veh-0009,Vehicle_0009,37.5726132,126.978668,57.29,126.18,FAST,2025-01-15 08:12:10,81.2,RUNNING,curve,normal,세운전자상가
