id,vehicleId,vehicleName,latitude,longitude,speed,heading,status,timestamp,fuelLevel,engineStatus,roadCondition,trafficCondition,routeName
1,veh-0008,Vehicle_0008,37.5727157,126.9784059,44.92,270.39,NORMAL,2025-01-15 08:09:00,76.99,RUNNING,intersection,normal,창경궁
2,veh-0008,Vehicle_0008,37.5727165,126.9782537,44.92,270.39,NORMAL,2025-01-15 08:09:01,76.94,RUNNING,intersection,normal,창경궁
3,veh-0008,Vehicle_0008,37.5727173,126.9781016,44.92,270.39,NORMAL,2025-01-15 08:09:02,76.88,RUNNING,intersection,normal,창경궁
4,veh-0008,Vehicle_0008,37.5727181,126.9779494,44.92,270.39,NORMAL,2025-01-15 08:09:03,76.83,RUNNING,intersection,normal,창경궁
5,veh-0008,Vehicle_0008,37.572719,126.9777972,44.92,270.39,NORMAL,2025-01-15 08:09:04,76.77,RUNNING,intersection,normal,창경궁
6,veh-0008,Vehicle_0008,37.5727198,126.977645,44.92,270.39,NORMAL,2025-01-15 08:09:05,76.72,RUNNING,intersection,normal,창경궁
7,veh-0008,Vehicle_0008,37.5727206,126.9774929,44.92,270.39,NORMAL,2025-01-15 08:09:06,76.66,RUNNING,intersection,normal,창경궁
8,veh-0008,Vehicle_0008,37.5727214,126.9773407,46.91,270.44,NORMAL,2025-01-15 08:09:07,76.61,RUNNING,normal,normal,창경궁
9,veh-0008,Vehicle_0008,37.5727218,126.9772744,48.9,358.17,NORMAL,2025-01-15 08:09:08,76.55,RUNNING,curve,normal,창경궁
10,veh-0008,Vehicle_0008,37.5728563,126.977269,48.9,358.17,NORMAL,2025-01-15 08:09:09,76.49,RUNNING,curve,normal,창경궁
11,veh-0008,Vehicle_0008,37.5729908,126.9772635,48.9,358.17,NORMAL,2025-01-15 08:09:10,76.43,RUNNING,curve,normal,창경궁
12,veh-0008,Vehicle_0008,37.5731253,126.9772581,45.28,358.17,NORMAL,2025-01-15 08:09:11,76.37,RUNNING,normal,heavy,창경궁
13,veh-0008,Vehicle_0008,37.5732498,126.9772531,45.28,358.17,NORMAL,2025-01-15 08:09:12,76.32,RUNNING,normal,heavy,창경궁
14,veh-0008,Vehicle_0008,37.5733743,126.977248,45.28,358.17,NORMAL,2025-01-15 08:09:13,76.26,RUNNING,normal,heavy,창경궁
15,veh-0008,Vehicle_0008,37.5734988,126.977243,45.28,358.17,NORMAL,2025-01-15 08:09:14,76.21,RUNNING,normal,heavy,창경궁
16,veh-0008,Vehicle_0008,37.5736232,126.977238,45.28,358.17,NORMAL,2025-01-15 08:09:15,76.15,RUNNING,normal,heavy,창경궁
17,veh-0008,Vehicle_0008,37.5737477,126.977233,45.28,358.17,NORMAL,2025-01-15 08:09:16,76.1,RUNNING,normal,heavy,창경궁
18,veh-0008,Vehicle_0008,37.5738722,126.977228,45.28,358.17,NORMAL,2025-01-15 08:09:17,76.04,RUNNING,normal,heavy,창경궁
19,veh-0008,Vehicle_0008,37.5739967,126.9772229,45.28,358.17,NORMAL,2025-01-15 08:09:18,75.99,RUNNING,normal,heavy,창경궁
20,veh-0008,Vehicle_0008,37.5741212,126.9772179,47.27,358.16,NORMAL,2025-01-15 08:09:19,75.93,RUNNING,normal,normal,창경궁
21,veh-0008,Vehicle_0008,37.5742838,126.9772113,47.27,358.16,NORMAL,2025-01-15 08:09:20,75.87,RUNNING,normal,normal,창경궁
22,veh-0008,Vehicle_0008,37.5744463,126.9772047,49.27,358.17,NORMAL,2025-01-15 08:09:21,75.81,RUNNING,normal,normal,창경궁
23,veh-0008,Vehicle_0008,37.5745697,126.9771997,49.27,358.17,NORMAL,2025-01-15 08:09:22,75.75,RUNNING,normal,normal,창경궁
24,veh-0008,Vehicle_0008,37.5746932,126.9771947,49.27,358.17,NORMAL,2025-01-15 08:09:23,75.69,RUNNING,normal,normal,창경궁
25,veh-0008,Vehicle_0008,37.5748166,126.9771898,49.27,358.17,NORMAL,2025-01-15 08:09:24,75.64,RUNNING,normal,normal,창경궁
26,veh-0008,Vehicle_0008,37.5749401,126.9771848,49.27,358.17,NORMAL,2025-01-15 08:09:25,75.58,RUNNING,normal,normal,창경궁
27,veh-0008,Vehicle_0008,37.5750635,126.9771798,45.64,358.19,NORMAL,2025-01-15 08:09:26,75.52,RUNNING,normal,heavy,창경궁
28,veh-0008,Vehicle_0008,37.5751137,126.9771778,47.63,359.28,NORMAL,2025-01-15 08:09:27,75.46,RUNNING,normal,normal,창경궁
