id,vehicleId,vehicleName,latitude,longitude,speed,heading,status,timestamp,fuelLevel,engineStatus,roadCondition,trafficCondition,routeName
1,veh-0014,Vehicle_0014,37.5727157,126.9784059,50.1,193.06,FAST,2025-01-15 08:13:00,83.34,RUNNING,intersection,normal,광장시장
2,veh-0014,Vehicle_0014,37.5726788,126.9783951,52.97,174.34,FAST,2025-01-15 08:13:01,83.28,RUNNING,gentle_curve,normal,광장시장
3,veh-0014,Vehicle_0014,37.5726412,126.9783998,49.88,155.59,NORMAL,2025-01-15 08:13:02,83.22,RUNNING,gentle_curve,normal,광장시장
4,veh-0014,Vehicle_0014,37.5726068,126.9784195,46.8,136.98,NORMAL,2025-01-15 08:13:03,83.16,RUNNING,gentle_curve,heavy,광장시장
5,veh-0014,Vehicle_0014,37.5725792,126.978452,49.66,118.08,NORMAL,2025-01-15 08:13:04,83.1,RUNNING,gentle_curve,normal,광장시장
6,veh-0014,Vehicle_0014,37.5725614,126.9784941,46.58,99.45,NORMAL,2025-01-15 08:13:05,83.04,RUNNING,gentle_curve,normal,광장시장
7,veh-0014,Vehicle_0014,37.5725552,126.9785411,49.44,82.42,NORMAL,2025-01-15 08:13:06,82.99,RUNNING,gentle_curve,normal,광장시장
8,veh-0014,Vehicle_0014,37.5725592,126.978579,52.31,67.71,FAST,2025-01-15 08:13:07,82.92,RUNNING,gentle_curve,normal,광장시장
9,veh-0014,Vehicle_0014,37.5725707,126.9786144,49.22,52.54,NORMAL,2025-01-15 08:13:08,82.86,RUNNING,gentle_curve,heavy,광장시장
10,veh-0014,Vehicle_0014,37.5725891,126.9786447,47.95,37.46,NORMAL,2025-01-15 08:13:09,82.81,RUNNING,gentle_curve,heavy,광장시장
11,veh-0014,Vehicle_0014,37.5726132,126.978668,50.81,126.18,FAST,2025-01-15 08:13:10,82.74,RUNNING,curve,normal,광장시장
12,veh-0014,Vehicle_0014,37.5724771,126.9789028,53.68,102.09,FAST,2025-01-15 08:13:11,82.68,RUNNING,gentle_curve,normal,광장시장
13,veh-0014,Vehicle_0014,37.5724226,126.9792237,56.54,85.94,FAST,2025-01-15 08:13:12,82.61,RUNNING,gentle_curve,normal,광장시장
14,veh-0014,Vehicle_0014,37.5724331,126.9794108,56.54,85.94,FAST,2025-01-15 08:13:13,82.55,RUNNING,gentle_curve,normal,광장시장
15,veh-0014,Vehicle_0014,37.5724436,126.9795978,56.54,85.94,FAST,2025-01-15 08:13:14,82.48,RUNNING,gentle_curve,normal,광장시장
16,veh-0014,Vehicle_0014,37.5724542,126.9797849,56.54,85.94,FAST,2025-01-15 08:13:15,82.42,RUNNING,gentle_curve,normal,광장시장
17,veh-0014,Vehicle_0014,37.5724647,126.9799719,56.54,85.94,FAST,2025-01-15 08:13:16,82.35,RUNNING,gentle_curve,normal,광장시장
18,veh-0014,Vehicle_0014,37.5724752,126.980159,53.46,110.8,FAST,2025-01-15 08:13:17,82.29,RUNNING,gentle_curve,normal,광장시장
19,veh-0014,Vehicle_0014,37.5724271,126.9803188,53.46,110.8,FAST,2025-01-15 08:13:18,82.22,RUNNING,gentle_curve,normal,광장시장
20,veh-0014,Vehicle_0014,37.572379,126.9804786,50.37,104.84,FAST,2025-01-15 08:13:19,82.16,RUNNING,normal,heavy,광장시장
21,veh-0014,Vehicle_0014,37.572346,126.9806357,50.37,104.84,FAST,2025-01-15 08:13:20,82.1,RUNNING,normal,heavy,광장시장
22,veh-0014,Vehicle_0014,37.572313,126.9807929,50.37,104.84,FAST,2025-01-15 08:13:21,82.04,RUNNING,normal,heavy,광장시장
23,veh-0014,Vehicle_0014,37.57228,126.98095,53.24,103.51,FAST,2025-01-15 08:13:22,81.98,RUNNING,normal,normal,광장시장
24,veh-0014,Vehicle_0014,37.5722241,126.9812436,50.15,103.46,FAST,2025-01-15 08:13:23,81.92,RUNNING,normal,normal,광장시장
25,veh-0014,Vehicle_0014,37.5721691,126.9815336,47.07,99.51,NORMAL,2025-01-15 08:13:24,81.86,RUNNING,normal,normal,광장시장
26,veh-0014,Vehicle_0014,37.5721486,126.9816878,47.07,99.51,NORMAL,2025-01-15 08:13:25,81.8,RUNNING,normal,normal,광장시장
27,veh-0014,Vehicle_0014,37.5721281,126.9818421,47.07,99.51,NORMAL,2025-01-15 08:13:26,81.75,RUNNING,normal,normal,광장시장
28,veh-0014,Vehicle_0014,37.5721077,126.9819963,47.07,99.51,NORMAL,2025-01-15 08:13:27,81.69,RUNNING,normal,normal,광장시장
29,veh-0014,Vehicle_0014,37.5720872,126.9821505,47.07,99.51,NORMAL,2025-01-15 08:13:28,81.63,RUNNING,normal,normal,광장시장
30,veh-0014,Vehicle_0014,37.5720667,126.9823048,47.07,99.51,NORMAL,2025-01-15 08:13:29,81.57,RUNNING,normal,normal,광장시장
31,veh-0014,Vehicle_0014,37.5720462,126.982459,43.99,95.17,NORMAL,2025-01-15 08:13:30,81.52,RUNNING,normal,normal,광장시장
32,veh-0014,Vehicle_0014,37.5720352,126.9826125,43.99,95.17,NORMAL,2025-01-15 08:13:31,81.47,RUNNING,normal,normal,광장시장
33,veh-0014,Vehicle_0014,37.5720242,126.982766,43.61,90.18,NORMAL,2025-01-15 08:13:32,81.41,RUNNING,normal,normal,광장시장
34,veh-0014,Vehicle_0014,37.5720238,126.9829103,43.61,90.18,NORMAL,2025-01-15 08:13:33,81.36,RUNNING,normal,normal,광장시장
35,veh-0014,Vehicle_0014,37.5720235,126.9830546,46.47,179.41,NORMAL,2025-01-15 08:13:34,81.3,RUNNING,curve,normal,광장시장
36,veh-0014,Vehicle_0014,37.5718974,126.9830562,46.47,179.41,NORMAL,2025-01-15 08:13:35,81.25,RUNNING,curve,normal,광장시장
37,veh-0014,Vehicle_0014,37.5717714,126.9830579,46.47,179.41,NORMAL,2025-01-15 08:13:36,81.19,RUNNING,curve,normal,광장시장
38,veh-0014,Vehicle_0014,37.5716453,126.9830595,47.61,177.8,NORMAL,2025-01-15 08:13:37,81.13,RUNNING,normal,normal,광장시장
39,veh-0014,Vehicle_0014,37.5715069,126.9830662,47.61,177.8,NORMAL,2025-01-15 08:13:38,81.07,RUNNING,normal,normal,광장시장
40,veh-0014,Vehicle_0014,37.5713685,126.9830729,50.48,182.93,FAST,2025-01-15 08:13:39,81.01,RUNNING,normal,normal,광장시장
41,veh-0014,Vehicle_0014,37.5712315,126.983064,50.48,182.93,FAST,2025-01-15 08:13:40,80.95,RUNNING,normal,normal,광장시장
42,veh-0014,Vehicle_0014,37.5710945,126.9830552,47.39,184.94,NORMAL,2025-01-15 08:13:41,80.9,RUNNING,normal,heavy,광장시장
43,veh-0014,Vehicle_0014,37.5709616,126.9830407,47.39,184.94,NORMAL,2025-01-15 08:13:42,80.84,RUNNING,normal,heavy,광장시장
